"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Pipestone County, Minnesota",-38.07142857142857,-38.07142857142857,0.0,0.0,1.0,6082.0,24.07142857142857,24.07142857142857,0.0,0.0,1.0,1684.0
"Piscataquis County, Maine",-148.31785714285715,-148.31785714285715,0.0,0.0,1.0,9829.0,39.29642857142857,39.29642857142857,0.0,0.0,1.0,3483.0
"Pitkin County, Colorado",369.2915158371179,429.4597446671105,60.16822882999348,60.16822882999348,0.0,10187.0,-165.8664996768057,-207.59484486104338,-41.72834518422805,-41.72834518422805,0.0,5553.0
"Pitt County, North Carolina",-1864.1378636070294,-2187.6066742081894,-323.46881060116834,-323.46881060116834,0.0,75673.0,466.0392857142856,466.0392857142856,0.0,0.0,1.0,44421.0
"Pittsburg County, Oklahoma",-105.24642857142857,-105.24642857142857,0.0,0.0,1.0,25043.0,107.6963207013905,197.40015609189868,81.86409180400369,97.54357898416856,0.0,7021.0
"Pittsylvania County, Virginia",-486.57857142857137,-486.57857142857137,0.0,0.0,1.0,34212.0,124.27123464770557,133.3497737556536,9.078539107950148,9.078539107950148,1.0,9396.0
"Piute County, Utah","","","","","",1158.0,"","","","","",214.0
"Placer County, California",3898.6357142857146,3898.6357142857146,0.0,0.0,1.0,281311.0,781.1035714285716,781.1035714285716,0.0,0.0,1.0,57070.0
"Plaquemines Parish, Louisiana",796.6434114128351,1080.8574278205633,266.45119588404486,301.9768369107769,0.0,16129.0,-125.07659987072111,-142.5536522301336,-17.477052359405906,-17.477052359405906,0.0,2233.0
"Platte County, Missouri",969.5214285714286,969.5214285714286,0.0,0.0,1.0,69056.0,399.72142857142865,399.72142857142865,0.0,0.0,1.0,18391.0
"Platte County, Nebraska",-342.27336516976357,-579.7005091905594,-218.71202336681017,-256.14226469639107,0.0,22387.0,41.95714285714286,41.95714285714286,0.0,0.0,1.0,5298.0
"Platte County, Wyoming",-110.26880033314228,-225.69308034330606,-105.74051932035945,-125.10804069002916,0.0,6083.0,"","","","","",1742.0
"Pleasants County, West Virginia","","","","","",4509.0,"","","","","",968.0
"Plumas County, California",196.96494828701543,246.6073206205765,49.64237233354904,49.64237233354904,0.0,11049.0,-47.72857142857142,-47.72857142857142,0.0,0.0,1.0,3645.0
"Plymouth County, Iowa",340.381383322645,405.6354234002065,65.25404007756984,65.25404007756984,0.0,18663.0,"","","","","",3432.0
"Plymouth County, Massachusetts",1632.3821428571428,1632.3821428571428,0.0,0.0,1.0,343194.0,631.0071428571426,631.0071428571426,0.0,0.0,1.0,72087.0
"Pocahontas County, Iowa",-40.614285714285714,-40.614285714285714,0.0,0.0,1.0,4406.0,"","","","","",1487.0
"Pocahontas County, West Virginia",-124.62142857142855,-124.62142857142855,0.0,0.0,1.0,4395.0,-75.00405623788538,-89.30770846800806,-14.303652230122964,-14.303652230122964,0.0,1342.0
"Poinsett County, Arkansas",-122.33571428571427,-122.33571428571427,0.0,0.0,1.0,12351.0,232.33269230766746,268.9673076922918,36.634615384615266,36.634615384615266,0.0,3885.0
"Pointe Coupee Parish, Louisiana",-289.32857142857137,-289.32857142857137,0.0,0.0,1.0,10587.0,72.21428571428572,72.21428571428572,0.0,0.0,1.0,3859.0
"Polk County, Arkansas",-102.36030945926905,-194.47034323960543,-82.66445811440644,-101.55560944780154,0.0,12616.0,46.05000000000001,46.05000000000001,0.0,0.0,1.0,3251.0
"Polk County, Florida",4999.517857142857,4999.517857142857,0.0,0.0,1.0,413731.0,2217.4285714285716,2217.4285714285716,0.0,0.0,1.0,110322.0
"Polk County, Georgia","","","","","",26351.0,-336.6632253974676,-551.0300913453102,-197.51373624175903,-231.21999566978775,0.0,5335.0
"Polk County, Iowa",1869.8535714285713,1869.8535714285713,0.0,0.0,1.0,285994.0,2149.0642857142857,2149.0642857142857,0.0,0.0,1.0,97741.0
"Polk County, Minnesota",-66.25357142857142,-66.25357142857142,0.0,0.0,1.0,19391.0,-54.691742081449775,-71.44691338073608,-16.755171299289074,-16.755171299289074,0.0,5407.0
"Polk County, Missouri",711.6055912524462,1093.9420130550861,353.7529627945187,410.9198808460642,0.0,20095.0,-97.13127020039246,-120.8418390433144,-23.710568842922157,-23.710568842922157,0.0,4608.0
"Polk County, Nebraska","","","","","",3698.0,"","","","","",727.0
"Polk County, North Carolina",-171.54859405301977,-212.45728829994914,-40.90869424693066,-40.90869424693066,0.0,12556.0,-93.32872695848346,-160.6761646606028,-62.273971133417945,-72.42090426674258,0.0,3733.0
"Polk County, Oregon",504.9178571428571,504.9178571428571,0.0,0.0,1.0,54008.0,203.10714285714283,203.10714285714283,0.0,0.0,1.0,13531.0
"Polk County, Tennessee",-165.41231415643415,-198.53222365869442,-33.11990950226294,-33.11990950226294,0.0,10973.0,145.41990950227773,165.28513251456025,19.86522301228218,19.86522301228218,0.0,2690.0
"Polk County, Texas",412.06785714285706,412.06785714285706,0.0,0.0,1.0,28374.0,4.9172876589000225,-61.41734749823809,-58.44807156017487,-74.22119876045326,0.0,6517.0
"Polk County, Wisconsin",471.2960407239734,556.9888332255941,85.69279250161696,85.69279250161696,0.0,29769.0,62.35714285714287,62.35714285714287,0.0,0.0,1.0,7208.0
"Ponce Municipio, Puerto Rico",-2349.2749999999996,-2349.2749999999996,0.0,0.0,1.0,55430.0,331.8607142857143,331.8607142857143,0.0,0.0,1.0,22307.0
"Pondera County, Montana",72.68477698772767,93.88581124758639,21.20103425985793,21.20103425985793,0.0,3622.0,29.72057782486081,48.525172747671604,17.084195223893403,20.524994620857797,0.0,860.0
"Pontotoc County, Mississippi",590.5573206205736,659.5031835811387,68.94586296057015,68.94586296057015,0.0,21113.0,-57.02294764059843,-73.22915319974345,-16.206205559147104,-16.206205559147104,0.0,3338.0
"Pontotoc County, Oklahoma","","","","","",21823.0,-171.88629605689493,-195.5792501616088,-23.692954104718734,-23.692954104718734,0.0,5995.0
"Pope County, Arkansas",576.8517380952835,872.147130638361,272.99235081851657,317.598434278887,0.0,38140.0,-608.6047789901495,-959.2981461286545,-325.30020475650963,-376.0865295437834,0.0,9696.0
"Pope County, Illinois",-132.61751777634345,-148.52281835811664,-15.90530058177149,-15.90530058177149,0.0,2180.0,"","","","","",508.0
"Pope County, Minnesota",163.09937534295022,223.78251656144857,56.98712563083427,64.37915680261358,0.0,7872.0,22.296428571428574,22.296428571428574,0.0,0.0,1.0,2065.0
"Poquoson city, Virginia",269.5490142210765,303.6089689722139,34.05995475113154,34.05995475113154,0.0,10128.0,-138.85455720750906,-161.90174531352386,-23.047188106011948,-23.047188106011948,0.0,893.0
"Portage County, Ohio",-357.6607142857142,-357.6607142857142,0.0,0.0,1.0,92715.0,325.87499999999983,325.87499999999983,0.0,0.0,1.0,31475.0
"Portage County, Wisconsin",-187.18571428571425,-187.18571428571425,0.0,0.0,1.0,41939.0,151.16785714285712,151.16785714285712,0.0,0.0,1.0,15601.0
"Porter County, Indiana",1558.7169907689095,2081.5973685085773,488.83198658926995,556.9287688966724,0.0,112246.0,450.2785714285714,450.2785714285714,0.0,0.0,1.0,27949.0
"Portsmouth city, Virginia",409.86712992892717,520.5009372980276,110.63380736910192,110.63380736910192,0.0,41245.0,279.5857142857143,279.5857142857143,0.0,0.0,1.0,19437.0
"Posey County, Indiana",139.69395604398596,172.10604395607515,32.41208791208832,32.41208791208832,0.0,18113.0,-77.16765403747559,-131.28227553889155,-49.89937514765916,-58.32986785803587,0.0,3312.0
"Pottawatomie County, Kansas",336.45,336.45,0.0,0.0,1.0,19544.0,148.32603501528502,217.4103738963604,63.81636502031688,74.35231273368845,0.0,2871.0
"Pottawatomie County, Oklahoma",259.9948610213323,287.68329023917613,27.688429217841726,27.688429217841726,0.0,43626.0,116.91071428571426,116.91071428571426,0.0,0.0,1.0,9976.0
"Pottawattamie County, Iowa",-176.5892857142857,-176.5892857142857,0.0,0.0,1.0,53295.0,201.67499999999993,201.67499999999993,0.0,0.0,1.0,16537.0
"Potter County, Pennsylvania",-69.625,-69.625,0.0,0.0,1.0,10666.0,-24.51329993536092,-32.073254686492874,-7.55995475113138,-7.55995475113138,0.0,2761.0
"Potter County, South Dakota",68.46976405947498,77.5546056884341,9.084841628959444,9.084841628959444,0.0,1828.0,"","","","","",400.0
"Potter County, Texas",-839.8719133807463,-959.8541370394523,-119.98222365869499,-119.98222365869499,0.0,60083.0,"","","","","",18520.0
"Powder River County, Montana",42.572220426633066,50.09080478345277,7.518584356819714,7.518584356819714,0.0,1198.0,-22.578861810732633,-31.960442650597543,-8.851917692066763,-9.911243986688987,0.0,282.0
"Powell County, Kentucky",443.05431480286643,515.5389625081152,72.48464770523738,72.48464770523738,0.0,8067.0,-15.498122870922089,21.65953891351819,32.975975015579024,41.33934857145141,0.0,1426.0
"Powell County, Montana","","","","","",3553.0,78.59395622462034,128.9169200398028,46.08031675197344,54.565610870206,0.0,913.0
"Power County, Idaho",154.45712669684144,183.19581447964447,28.73868778280529,28.73868778280529,0.0,5568.0,-70.95422421395779,-117.16605895198882,-42.863606984115904,-49.56006248999802,0.0,930.0
"Poweshiek County, Iowa",-88.54285714285714,-88.54285714285714,0.0,0.0,1.0,10636.0,45.103571428571435,45.103571428571435,0.0,0.0,1.0,3868.0
"Powhatan County, Virginia",288.07499999999993,288.07499999999993,0.0,0.0,1.0,21379.0,89.275,89.275,0.0,0.0,1.0,2980.0
"Prairie County, Arkansas",-64.97857142857143,-64.97857142857143,0.0,0.0,1.0,4875.0,"","","","","",1472.0
"Prairie County, Montana",-66.57726244344303,-77.83954427925346,-11.262281835811287,-11.262281835811287,0.0,819.0,8.385714285714286,8.385714285714286,0.0,0.0,1.0,280.0
"Pratt County, Kansas",-341.4133807369217,-384.27989657402213,-42.86651583710447,-42.86651583710447,0.0,5063.0,23.246331609567278,24.92845830639999,1.6821266968326058,1.6821266968326058,1.0,1765.0
"Preble County, Ohio",-152.8357142857143,-152.8357142857143,0.0,0.0,1.0,26912.0,52.06785714285713,52.06785714285713,0.0,0.0,1.0,6072.0
"Prentiss County, Mississippi","","","","","",14552.0,-25.973626373630395,-38.72637362637761,-12.752747252747335,-12.752747252747335,0.0,3388.0
"Presidio County, Texas",348.69419081509113,580.3059663325548,213.22074986540247,250.00280114961788,0.0,4093.0,106.85345830640654,119.13141564318721,12.277957336781148,12.277957336781148,0.0,1371.0
"Presque Isle County, Michigan",59.66468972205257,75.55463800906,15.889948287007742,15.889948287007742,0.0,8906.0,133.39698222465813,188.73315259814262,51.6979099397322,58.974430805026714,0.0,2311.0
"Preston County, West Virginia",-59.49445268511772,19.641042590141296,70.0196078910667,88.2513826521681,0.0,20604.0,49.27499999999999,49.27499999999999,0.0,0.0,1.0,4919.0
"Price County, Wisconsin",-111.21071428571429,-111.21071428571429,0.0,0.0,1.0,8555.0,86.53299935359246,96.34683257919096,9.813833225598259,9.813833225598259,0.0,3158.0
"Prince Edward County, Virginia",-194.82142857142856,-194.82142857142856,0.0,0.0,1.0,8852.0,72.15714285714284,72.15714285714284,0.0,0.0,1.0,4070.0
"Prince George County, Virginia",-159.445216548178,-211.45394311573182,-52.00872656754938,-52.00872656754938,0.0,23990.0,143.34285714285713,143.34285714285713,0.0,0.0,1.0,3939.0
"Prince George's County, Maryland",4336.567857142857,4336.567857142857,0.0,0.0,1.0,480367.0,1632.771428571428,1632.771428571428,0.0,0.0,1.0,157304.0
"Prince William County, Virginia",5795.425,5795.425,0.0,0.0,1.0,331746.0,789.4000000000001,789.4000000000001,0.0,0.0,1.0,47039.0
"Prince of Wales-Hyder Census Area, Alaska",-181.22616524994373,-261.07705049589276,-74.29853481979808,-85.40323567479209,0.0,3256.0,-4.3094053005829664,-6.2502585649654065,-1.940853264382692,-1.940853264382692,0.0,1040.0
"Providence County, Rhode Island",5724.660746606765,6557.076228183927,832.4154815772544,832.4154815772544,0.0,328378.0,2152.282304460299,2372.359712346515,220.07740788623167,220.07740788623167,0.0,128607.0
"Prowers County, Colorado",120.29907886232832,149.33285391081154,29.033775048481157,29.033775048481157,0.0,7587.0,"","","","","",1687.0
"Pueblo County, Colorado","","","","","",88622.0,429.40714285714296,429.40714285714296,0.0,0.0,1.0,30647.0
"Pulaski County, Arkansas","","","","","",200108.0,1035.653571428571,1035.653571428571,0.0,0.0,1.0,84017.0
"Pulaski County, Georgia",-344.71927925018826,-385.1790400775935,-40.45976082740917,-40.45976082740917,0.0,3777.0,"","","","","",1321.0
"Pulaski County, Illinois",-76.00357142857142,-76.00357142857142,0.0,0.0,1.0,2595.0,"","","","","",979.0
"Pulaski County, Indiana",-187.77857142857147,-187.77857142857147,0.0,0.0,1.0,7416.0,46.58214285714285,46.58214285714285,0.0,0.0,1.0,2100.0
"Pulaski County, Kentucky","","","","","",37801.0,133.25714285714284,133.25714285714284,0.0,0.0,1.0,10500.0
"Pulaski County, Missouri",197.88571428571427,197.88571428571427,0.0,0.0,1.0,29572.0,480.58644096553326,780.5509242713451,274.8386663140991,325.09030030301074,0.0,6718.0
"Pulaski County, Virginia",-372.24899806077883,-411.3333548804221,-39.08435681965116,-39.08435681965116,0.0,19294.0,253.45659340660495,282.57197802199516,29.115384615385082,29.115384615385082,0.0,6641.0
"Pushmataha County, Oklahoma",-359.22135058790445,-536.3539819121361,-164.29357902506308,-189.971683600932,0.0,6529.0,53.040367487818,113.19502167403698,54.96121527513969,65.34809310401397,0.0,1657.0
"Putnam County, Florida","","","","","",35392.0,251.14999999999998,251.14999999999998,0.0,0.0,1.0,15174.0
"Putnam County, Georgia",87.95357142857144,87.95357142857144,0.0,0.0,1.0,13915.0,100.19285714285714,100.19285714285714,0.0,0.0,1.0,3663.0
"Putnam County, Illinois",-54.60714285714283,-54.60714285714283,0.0,0.0,1.0,3805.0,"","","","","",872.0
"Putnam County, Indiana",419.9016483516898,513.7697802198236,93.86813186813197,93.86813186813197,0.0,21552.0,-121.4310806542635,-240.49024537205696,-109.30790779435483,-128.8104216215579,0.0,5271.0
"Putnam County, Missouri",-43.98571428571427,-43.98571428571427,0.0,0.0,1.0,2946.0,158.93125423416495,220.1404853798449,57.0907670954075,65.32769520074362,0.0,921.0
"Putnam County, New York",-341.2535714285714,-341.2535714285714,0.0,0.0,1.0,68797.0,-123.2561662197113,-250.20082614570856,-116.9813617974578,-136.90795807921677,0.0,10631.0
"Putnam County, Ohio","","","","","",26532.0,-11.397188106013346,-18.428862314156504,-7.031674208144871,-7.031674208144871,0.0,4194.0
"Putnam County, Tennessee",871.1578215902264,982.7043632838177,111.54654169360057,111.54654169360057,0.0,44977.0,301.76785714285705,301.76785714285705,0.0,0.0,1.0,15898.0
"Putnam County, West Virginia",101.381577246284,135.12850678733957,33.746929541047635,33.746929541047635,0.0,39029.0,107.16785714285713,107.16785714285713,0.0,0.0,1.0,7609.0
"Quay County, New Mexico",-107.52500000000002,-107.52500000000002,0.0,0.0,1.0,3786.0,127.59780219780441,143.63076923077097,16.032967032967104,16.032967032967104,0.0,2163.0
"Quebradillas Municipio, Puerto Rico",-310.71071428571423,-310.71071428571423,0.0,0.0,1.0,11412.0,77.79642857142856,77.79642857142856,0.0,0.0,1.0,3078.0
"Queen Anne's County, Maryland",198.25357142857143,198.25357142857143,0.0,0.0,1.0,35113.0,223.98954427925491,246.70625404008752,22.716709760827744,22.716709760827744,0.0,6092.0
"Queens County, New York",5795.749999999999,5795.749999999999,0.0,0.0,1.0,1345655.0,2036.7892857142856,2036.7892857142856,0.0,0.0,1.0,352359.0
"Quitman County, Georgia",-35.74285714285714,-35.74285714285714,0.0,0.0,1.0,1017.0,"","","","","",451.0
"Quitman County, Mississippi",-103.60357142857143,-103.60357142857143,0.0,0.0,1.0,2060.0,-97.47257639281452,-134.82331797853112,-34.66478130436553,-40.03670186798081,0.0,1168.0
"Rabun County, Georgia",195.96435035552713,233.7953135100106,37.83096315449264,37.83096315449264,0.0,10171.0,"","","","","",3130.0
"Racine County, Wisconsin",-491.592857142857,-491.592857142857,0.0,0.0,1.0,111469.0,841.4120071105426,929.2098416289664,87.79783451842196,87.79783451842196,0.0,34904.0
"Radford city, Virginia","","","","","",6018.0,-304.3288946347893,-357.6979961215402,-53.369101486749024,-53.369101486749024,0.0,5251.0
"Rains County, Texas",185.34639625081763,206.21662895928603,20.87023270846875,20.87023270846875,0.0,7793.0,-36.68220375664532,-71.25272556394339,-31.795195007794973,-37.34584860281575,0.0,1765.0
"Raleigh County, West Virginia",-467.90714285714284,-467.90714285714284,0.0,0.0,1.0,41315.0,"","","","","",12408.0
"Ralls County, Missouri",84.22682611506752,103.50510665805632,19.27828054298614,19.27828054298614,0.0,7202.0,"","","","","",1295.0
"Ramsey County, Minnesota",1454.153571428571,1454.153571428571,0.0,0.0,1.0,287653.0,1097.5964285714283,1097.5964285714283,0.0,0.0,1.0,121429.0
"Ramsey County, North Dakota","","","","","",6932.0,45.9357142857143,45.9357142857143,0.0,0.0,1.0,2577.0
"Randall County, Texas",1193.0535714285713,1193.0535714285713,0.0,0.0,1.0,92717.0,323.52857142857135,323.52857142857135,0.0,0.0,1.0,22046.0
"Randolph County, Alabama","","","","","",13150.0,"","","","","",2908.0
"Randolph County, Arkansas",204.11779250165273,252.82254363286484,48.70475113122172,48.70475113122172,0.0,11493.0,120.33676470588762,134.1792016806794,13.842436974790385,13.842436974790385,0.0,3075.0
"Randolph County, Georgia",-137.34642857142856,-137.34642857142856,0.0,0.0,1.0,1866.0,"","","","","",1128.0
"Randolph County, Illinois",-242.85714285714283,-242.85714285714283,0.0,0.0,1.0,16321.0,-55.6922753716899,-71.28503555268617,-15.592760180995585,-15.592760180995585,0.0,4663.0
"Randolph County, Indiana",-201.80357142857142,-201.80357142857142,0.0,0.0,1.0,14706.0,70.53571428571429,70.53571428571429,0.0,0.0,1.0,4563.0
"Randolph County, Missouri",-790.3710292428732,-1041.609690092504,-236.64948286158324,-265.8278388194012,0.0,12332.0,367.7099274247885,505.0121880918741,128.24525965299108,146.35926166461286,0.0,4076.0
"Randolph County, North Carolina","","","","","",89238.0,203.34285714285713,203.34285714285713,0.0,0.0,1.0,21243.0
"Randolph County, West Virginia",-251.81071428571428,-251.81071428571428,0.0,0.0,1.0,15009.0,76.575,76.575,0.0,0.0,1.0,4762.0
"Rankin County, Mississippi",1108.7142857142858,1108.7142857142858,0.0,0.0,1.0,100686.0,347.4107142857143,347.4107142857143,0.0,0.0,1.0,21143.0
"Ransom County, North Dakota",29.31229799612629,37.74232385262076,8.430025856496437,8.430025856496437,0.0,3712.0,-17.85192307692705,-22.805219780222615,-4.953296703296644,-4.953296703296644,0.0,1006.0
"Rapides Parish, Louisiana",-541.8892857142857,-541.8892857142857,0.0,0.0,1.0,67311.0,114.06785714285711,114.06785714285711,0.0,0.0,1.0,20235.0
"Rappahannock County, Virginia",-169.2248545572147,-187.98018745960144,-18.755332902392134,-18.755332902392134,0.0,4528.0,"","","","","",1097.0
"Ravalli County, Montana",1009.8516483517014,1130.3626373627048,120.51098901098943,120.51098901098943,0.0,30457.0,94.52526850253344,209.58059963583946,103.05715364650678,127.05350860075123,0.0,7021.0
"Rawlins County, Kansas",-40.003264382678026,-46.788332255981004,-6.785067873303196,-6.785067873303196,0.0,1727.0,"","","","","",438.0
"Ray County, Missouri",-151.3785714285714,-151.3785714285714,0.0,0.0,1.0,14903.0,"","","","","",3145.0
"Reagan County, Texas","","","","","",2494.0,-32.177601809957196,-36.78458306399807,-4.606981254040165,-4.606981254040165,0.0,195.0
"Real County, Texas",-35.57857142857142,-35.57857142857142,0.0,0.0,1.0,1424.0,"","","","","",334.0
"Red Lake County, Minnesota",-14.332142857142856,-14.332142857142856,0.0,0.0,1.0,2564.0,"","","","","",639.0
"Red River County, Texas",193.79484486105503,236.72196186170913,42.92711700064726,42.92711700064726,0.0,7898.0,"","","","","",1690.0
"Red River Parish, Louisiana",-60.810714285714276,-60.810714285714276,0.0,0.0,1.0,4056.0,-90.59171651862562,-127.15979631617665,-34.52364792228764,-38.61251167291448,0.0,1206.0
"Red Willow County, Nebraska",-73.79642857142856,-73.79642857142856,0.0,0.0,1.0,6836.0,"","","","","",2098.0
"Redwood County, Minnesota",42.33085003232554,61.96158694247424,19.630736910148592,19.630736910148592,0.0,10238.0,33.839355789124966,55.43366915918887,19.636608493970016,23.552018247996784,0.0,2484.0
"Reeves County, Texas",-342.6542340013111,-407.2608920491475,-64.60665804783513,-64.60665804783513,0.0,6363.0,59.32857142857143,59.32857142857143,0.0,0.0,1.0,2188.0
"Refugio County, Texas",-78.19285714285712,-78.19285714285712,0.0,0.0,1.0,3411.0,14.464285714285712,14.464285714285712,0.0,0.0,1.0,961.0
"Reno County, Kansas",-1001.0895765998575,-1130.3289107950695,-129.23933419521725,-129.23933419521725,0.0,35271.0,161.3892857142857,161.3892857142857,0.0,0.0,1.0,11964.0
"Rensselaer County, New York",-529.4571428571428,-529.4571428571428,0.0,0.0,1.0,85242.0,326.37857142857143,326.37857142857143,0.0,0.0,1.0,34267.0
"Renville County, Minnesota",-158.73571428571427,-158.73571428571427,0.0,0.0,1.0,8977.0,25.374999999999996,25.374999999999996,0.0,0.0,1.0,2648.0
"Renville County, North Dakota",-69.3204104718825,-77.5720265029122,-8.25161603102802,-8.25161603102802,0.0,1525.0,"","","","","",335.0
"Republic County, Kansas",-90.31163453310728,-138.2020047828555,-43.72338935510197,-52.05735114590789,0.0,3094.0,"","","","","",914.0
"Reynolds County, Missouri",-153.0376858435775,-175.56063348417229,-22.522947640595024,-22.522947640595024,0.0,3460.0,24.7726405947069,33.871056884298014,9.098416289592823,9.098416289592823,0.0,1063.0
"Rhea County, Tennessee","","","","","",19287.0,-241.50349062703026,-279.66121525534254,-38.15772462831267,-38.15772462831267,0.0,4381.0
"Rice County, Kansas",78.89196644350886,139.35430394113064,55.73615600021003,65.18851899672882,0.0,6157.0,"","","","","",1425.0
"Rice County, Minnesota","","","","","",38654.0,131.42499999999998,131.42499999999998,0.0,0.0,1.0,9688.0
"Rich County, Utah",104.89085326438726,117.27385261797463,12.382999353587632,12.382999353587632,0.0,2118.0,"","","","","",172.0
"Richardson County, Nebraska",-117.44151583711209,-128.60974466710832,-11.16822882999394,-11.16822882999394,0.0,4815.0,"","","","","",1561.0
"Richland County, Illinois",-137.93928571428572,-137.93928571428572,0.0,0.0,1.0,9251.0,"","","","","",2840.0
"Richland County, Montana",-97.55150290886377,-124.35353910795675,-26.802036199095458,-26.802036199095458,0.0,7058.0,55.03571428571428,55.03571428571428,0.0,0.0,1.0,2298.0
"Richland County, North Dakota",-89.49642857142852,-89.49642857142852,0.0,0.0,1.0,9305.0,52.503571428571426,52.503571428571426,0.0,0.0,1.0,3516.0
"Richland County, Ohio",-610.9964285714286,-610.9964285714286,0.0,0.0,1.0,69472.0,385.5999999999999,385.5999999999999,0.0,0.0,1.0,23467.0
"Richland County, South Carolina",1123.5928571428572,1123.5928571428572,0.0,0.0,1.0,191361.0,1207.689285714286,1207.689285714286,0.0,0.0,1.0,84973.0
"Richland County, Wisconsin",-140.53571428571428,-140.53571428571428,0.0,0.0,1.0,10624.0,42.346428571428554,42.346428571428554,0.0,0.0,1.0,3318.0
"Richland Parish, Louisiana",-178.8142857142857,-178.8142857142857,0.0,0.0,1.0,9976.0,-150.60448575392365,-230.7623271048069,-74.58688861029077,-85.72879409081725,0.0,2472.0
"Richmond County, Georgia",-528.3428571428572,-528.3428571428572,0.0,0.0,1.0,78802.0,511.8892857142857,511.8892857142857,0.0,0.0,1.0,40015.0
"Richmond County, New York",-1118.1994307637215,-2395.8669508695602,-1160.1521228187485,-1395.1829171958962,0.0,323474.0,366.4178571428571,366.4178571428571,0.0,0.0,1.0,54117.0
"Richmond County, North Carolina",-346.1178571428571,-346.1178571428571,0.0,0.0,1.0,20231.0,-47.649405632168055,-13.295162633061409,29.26368241235832,39.44480357952489,0.0,7141.0
"Richmond County, Virginia",-272.9704546555877,-446.3359290957451,-159.74493648541102,-186.9860124054976,0.0,4943.0,120.41857338882983,158.23694946430624,35.75942685677364,39.87732529853565,0.0,1163.0
"Richmond city, Virginia",943.7571428571428,943.7571428571428,0.0,0.0,1.0,74119.0,1516.6821428571425,1516.6821428571425,0.0,0.0,1.0,77836.0
"Riley County, Kansas",-673.9622333549196,-761.7755817712168,-87.81334841629183,-87.81334841629183,0.0,31427.0,-322.76813186812797,-394.96043956044014,-72.19230769230734,-72.19230769230734,0.0,21251.0
"Rincón Municipio, Puerto Rico",-158.57500000000002,-158.57500000000002,0.0,0.0,1.0,7543.0,59.44285714285712,59.44285714285712,0.0,0.0,1.0,2276.0
"Ringgold County, Iowa",-37.425,-37.425,0.0,0.0,1.0,3128.0,"","","","","",762.0
"Rio Arriba County, New Mexico",-359.29285714285714,-359.29285714285714,0.0,0.0,1.0,19058.0,151.3428571428571,151.3428571428571,0.0,0.0,1.0,6855.0
"Rio Blanco County, Colorado","","","","","",4268.0,"","","","","",992.0
"Rio Grande County, Colorado","","","","","",6599.0,-58.888219133816165,-72.60589851325858,-13.717679379444295,-13.717679379444295,0.0,1750.0
"Ripley County, Indiana",-108.86071428571427,-108.86071428571427,0.0,0.0,1.0,18794.0,45.46785714285713,45.46785714285713,0.0,0.0,1.0,4256.0
"Ripley County, Missouri",-188.86071428571427,-188.86071428571427,0.0,0.0,1.0,6881.0,-152.12331932773668,-178.19684873949882,-26.073529411764973,-26.073529411764973,0.0,1508.0
"Ritchie County, West Virginia",-282.63115856796503,-403.04344403743744,-110.9685951750289,-129.8559757695548,0.0,5794.0,-97.92041047188468,-110.24345507434191,-12.323044602456662,-12.323044602456662,0.0,1141.0
"Riverside County, California",16368.010714285714,16368.010714285714,0.0,0.0,1.0,1559496.0,2368.4571428571426,2368.4571428571426,0.0,0.0,1.0,253954.0
"Roane County, Tennessee","","","","","",34754.0,94.32486233115196,222.6544339209795,114.88343031856493,141.775712874718,0.0,7874.0
"Roane County, West Virginia",-138.675,-138.675,0.0,0.0,1.0,8016.0,177.567358199507,234.39007061719894,53.492458522192464,60.15296631525416,0.0,2808.0
"Roanoke County, Virginia",-205.30357142857144,-205.30357142857144,0.0,0.0,1.0,59658.0,191.92857142857144,191.92857142857144,0.0,0.0,1.0,16314.0
"Roanoke city, Virginia","","","","","",38292.0,207.41428571428568,207.41428571428568,0.0,0.0,1.0,25634.0
"Roberts County, South Dakota",98.2621040724116,126.48495475114032,28.22285067873267,28.22285067873267,0.0,5494.0,-11.461910148676907,-17.33472850678845,-5.8728183581125295,-5.8728183581125295,0.0,1398.0
"Roberts County, Texas",22.100429117679596,46.11078967899084,21.935574237608307,26.085146887588053,0.0,602.0,5.3392857142857135,5.3392857142857135,0.0,0.0,1.0,112.0
"Robertson County, Kentucky",-83.20088881706761,-94.28734647705278,-11.086457659987317,-11.086457659987317,0.0,1097.0,-20.286983957514167,-38.675361103378236,-16.871094592122063,-19.90565970042462,0.0,445.0
"Robertson County, Tennessee",487.68928571428575,487.68928571428575,0.0,0.0,1.0,48797.0,736.9092540442944,1014.5038458108902,259.5659341581486,295.6232493951684,0.0,8467.0
"Robertson County, Texas","","","","","",10440.0,30.110714285714284,30.110714285714284,0.0,0.0,1.0,2242.0
"Robeson County, North Carolina",-2203.426777634071,-2483.5639786683023,-280.13720103426016,-280.13720103426016,0.0,54125.0,-67.0722365869442,-100.85213316095178,-33.77989657401441,-33.77989657401441,0.0,16947.0
"Rock County, Minnesota","","","","","",6621.0,18.174375374801457,12.290092173032463,-4.891133377469032,-6.877433025821574,0.0,1500.0
